game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,image_url,age,mechanic,owned,category,designer,num_votes
3655,The Settlers of Canaan,2,4,60,60,60,2002,6.78663,https://cf.geekdo-images.com/original/img/c-mJXh534rac0eSZyxHOvnhxbEk=/0x0/pic162247.jpg,7,"Hand Management, Set Collection, Trading",2248,"Ancient, Civilization, Religious",Klaus Teuber,1205
172155,Ascension: Dawn of Champions,1,4,30,30,30,2015,7.43878,https://cf.geekdo-images.com/original/img/VNh6eVDHIwuSyDCIG0sHpg8JcfU=/0x0/pic2449596.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",1074,"Card Game, Fantasy",Justin Gary,484
3605,The Third World War,2,2,360,360,360,1984,7.74345,https://cf.geekdo-images.com/original/img/INEmYney5MxteFIUrgoSC0EuFas=/0x0/pic128065.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",835,"Modern Warfare, Wargame",Frank Chadwick,391
7806,King Me!,3,6,30,30,30,2004,6.37429,https://cf.geekdo-images.com/original/img/a5rJWf8od75j8IJtukhI3CdigQA=/0x0/pic3297261.png,8,Voting,2046,"Bluffing, Deduction, Renaissance",Stefano Luperto,1944
215840,Exit: The Game – The Forbidden Castle,1,4,90,45,90,2017,7.08911,https://cf.geekdo-images.com/original/img/sC3tUdFxG0eGnkwlZqLQdANXRGA=/0x0/pic3663362.jpg,12,Co-operative Play,2110,"Deduction, Puzzle, Real-time","Inka Brand, Markus Brand",560
33003,The Caucasus Campaign,2,2,360,360,360,2009,7.65627,https://cf.geekdo-images.com/original/img/djJ4DUistWKhf79HlPMIF_q_kWs=/0x0/pic581710.jpg,0,"Dice Rolling, Hex-and-Counter",975,"Wargame, World War II",Mark Simonitch,389
155708,Tiny Epic Defenders,1,4,30,30,30,2015,6.37602,https://cf.geekdo-images.com/original/img/lR8jqZdIPPCz0elaj9KY21rBMsE=/0x0/pic2044766.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Co-operative Play, Variable Player Powers",5225,"Fantasy, Medieval",Scott Almes,1970
56707,Colonia,3,6,120,120,120,2009,6.60939,https://cf.geekdo-images.com/original/img/WhiT4cHxDysVBPjyI5ZXIrCNRYQ=/0x0/pic560068.jpg,12,"Auction/Bidding, Set Collection, Voting, Worker Placement",1420,"Economic, Medieval",Dirk Henn,1085
149853,Bullfrogs,2,4,40,20,40,2015,6.9543,https://cf.geekdo-images.com/original/img/3N3D9oKeVzQkoS3aM9CvuMNPwK4=/0x0/pic2943197.png,8,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Modular Board",1541,"Abstract Strategy, Animals, Card Game",Keith Matejka,730
114387,Thebes: The Tomb Raiders,2,4,30,30,30,2013,6.8968,https://cf.geekdo-images.com/original/img/rMrQBGAsXwHcpdwnW-tlgN9-w28=/0x0/pic1559393.jpg,8,"Card Drafting, Set Collection, Time Track",1478,"Card Game, Exploration, Travel",Peter Prinz,695
107190,Flash Duel: Second Edition,1,5,5,5,5,2011,6.9224,https://cf.geekdo-images.com/original/img/gfhe7EM961mu0v6i4raYUotZneA=/0x0/pic1088491.jpg,0,"Hand Management, Partnerships, Variable Player Powers",1092,"Card Game, Fantasy, Fighting",David Sirlin,749
17053,Sleeping Queens,2,5,10,10,10,2005,6.42071,https://cf.geekdo-images.com/original/img/0SqvUFt2x98zRuXm9jk2ie8xkbI=/0x0/pic2401336.jpg,8,"Hand Management, Memory, Set Collection, Take That, Trick-taking",4288,"Bluffing, Card Game, Children's Game, Deduction, Educational, Fantasy, Math, Memory, Mythology, Number",Miranda Evarts,2007
163930,Abraca...what?,2,5,30,20,30,2014,6.58832,https://cf.geekdo-images.com/original/img/Vqn4Lpp437McouE1L6CqwzQN9Yg=/0x0/pic2209219.jpg,8,"Memory, Press Your Luck",1539,Deduction,Gary Kim,1130
19948,Rum & Pirates,2,5,60,60,60,2006,6.42743,https://cf.geekdo-images.com/original/img/xQhn_cy5j17OrtNst8IrjeSS78s=/0x0/pic134528.jpg,9,"Action Point Allowance System, Dice Rolling, Modular Board",2313,"Dice, Miniatures, Pirates",Stefan Feld,1643
420,Rail Baron,3,6,240,240,240,1977,6.57019,https://cf.geekdo-images.com/original/img/A4Llilxx1J4yRMJGQXS3DusbAxs=/0x0/pic292230.jpg,10,Roll / Spin and Move,2278,"Economic, Trains, Transportation","R. S. Erickson, Thomas F. Erickson, Jr.",1444
21641,Aquädukt,2,4,30,30,30,2005,6.42355,https://cf.geekdo-images.com/original/img/sntLQYvZq6_93lgQQC3hsH4Hd6M=/0x0/pic113373.jpg,8,"Dice Rolling, Press Your Luck, Route/Network Building, Tile Placement",1820,"City Building, Dice",Bernhard Weber,1564
815,Chrononauts,1,6,30,30,30,2000,6.22247,https://cf.geekdo-images.com/original/img/gUafdsihjSodBAZnY5ggVaJfGZQ=/0x0/pic1909256.jpg,11,"Hand Management, Modular Board, Press Your Luck",7995,"Bluffing, Card Game, Deduction, Educational, Political, Science Fiction, World War I, World War II",Andrew Looney,4851
635,Formula Motor Racing,3,6,20,20,20,1995,6.38937,https://cf.geekdo-images.com/original/img/SbuJx3m2SC8jWWS0t_aZBKou-iI=/0x0/pic1513026.jpg,8,"Dice Rolling, Hand Management",2090,"Card Game, Dice, Racing",Reiner Knizia,1778
105624,Poseidon's Kingdom,2,4,45,45,45,2011,6.8717,https://cf.geekdo-images.com/original/img/Pp3sFWdU1S55yynMS9XCJES0oHY=/0x0/pic2650957.jpg,10,"Area Movement, Dice Rolling, Tile Placement",1253,"Animals, Dice, Mythology","Gordon Lamont, Fraser Lamont",705
216403,Element,2,4,60,30,60,2017,7.55866,https://cf.geekdo-images.com/original/img/yPCbbIR0nDxQAbjN9tnv2cPQXxM=/0x0/pic3308576.jpg,14,"Area Control / Area Influence, Area Enclosure, Grid Movement, Tile Placement",908,Abstract Strategy,Mike Richie,443
204431,One Night Ultimate Alien,4,10,10,10,10,2017,7.34102,https://cf.geekdo-images.com/original/img/6p243WGCC3TAOoie8727xDypbQ8=/0x0/pic3493866.jpg,8,"Role Playing, Variable Player Powers, Voting",1746,"Bluffing, Card Game, Deduction, Horror, Party Game","Ted Alspach, Akihisa Okui",473
205867,Bohnanza: The Duel,2,2,45,45,45,2016,7.22463,https://cf.geekdo-images.com/original/img/74RLAvg2wqY80oCsWXIowea5G0I=/0x0/pic3528706.jpg,12,"Hand Management, Set Collection, Trading",1322,Card Game,Uwe Rosenberg,510
1260,Rook,2,6,45,45,45,1906,6.37887,https://cf.geekdo-images.com/original/img/bRY3OX-yoWnzs2cClFDGEVdylFQ=/0x0/pic394433.jpg,8,"Auction/Bidding, Card Drafting, Hand Management, Partnerships, Trick-taking",5950,Card Game,"George S. Parker, Grace Parker",2131
41490,Phantom Leader,1,1,30,30,30,2010,7.49691,https://cf.geekdo-images.com/original/img/SBey1738OdVEmqL65wZ8kBuJgUc=/0x0/pic1046609.jpg,12,"Campaign / Battle Card Driven, Card Drafting, Dice Rolling",854,"Aviation / Flight, Modern Warfare, Vietnam War, Wargame",Dan Verssen,446
68228,Railways of the World: The Card Game,2,4,60,30,60,2010,6.74702,https://cf.geekdo-images.com/original/img/6u3IvZjVq4lvb0WnEdqRf_GpVHk=/0x0/pic685557.jpg,8,"Card Drafting, Pick-up and Deliver, Set Collection",1314,"Card Game, Trains","James Eastham, Steve Ellis (II)",848
97357,Sunrise City,2,4,60,60,60,2012,6.66519,https://cf.geekdo-images.com/original/img/c9oijCSQtHdrrhiS1mimv6Q4GdY=/0x0/pic1296019.jpg,10,"Auction/Bidding, Card Drafting, Tile Placement, Variable Player Powers",1441,City Building,Isaias Vallejo,948
127095,Origin,2,4,60,45,60,2013,6.75071,https://cf.geekdo-images.com/original/img/DDrNFPLtF5YkEogK5qlux5GWpEE=/0x0/pic1773030.jpg,8,"Area Control / Area Influence, Area Movement, Hand Management, Set Collection",1550,"Exploration, Prehistoric",Andrea Mainini,859
84469,Fürstenfeld,2,5,60,60,60,2010,6.53549,https://cf.geekdo-images.com/original/img/NIR_bPW0qzOjs8JvftKbFevnIf4=/0x0/pic821599.jpg,13,"Commodity Speculation, Hand Management",1291,"Economic, Farming, Medieval",Friedemann Friese,1144
24509,Ruse & Bruise,2,6,30,30,30,2006,6.43899,https://cf.geekdo-images.com/original/img/HTz6ZOtr9v_8zoS6qc2q1iRnjXk=/0x0/pic181615.jpg,8,none,2254,"Card Game, Medieval",Lutz Stepponat,1635
174524,Saloon Tycoon,2,4,60,30,60,2016,7.25901,https://cf.geekdo-images.com/original/img/aV_zgzs5V2BvE6xlm0cipzyQzPE=/0x0/pic2895004.jpg,13,"Action Point Allowance System, Tile Placement",1222,American West,Robert Couch,544
4583,Pinochle,2,4,45,45,45,1904,6.79852,https://cf.geekdo-images.com/original/img/tLLrQmA-ifsaa7_iumN7lK_AscM=/0x0/pic1154163.jpg,10,"Auction/Bidding, Trick-taking",921,Card Game,(Uncredited),824
32441,Bezzerwizzer,2,4,45,45,45,2007,6.39905,https://cf.geekdo-images.com/original/img/cmz_s0N5an6HDNQD50onnAhg11k=/0x0/pic646758.jpg,14,"Betting/Wagering, Simultaneous Action Selection",3450,"Party Game, Trivia",Jesper Bülow,1975
65673,Masques,2,4,45,45,45,2010,6.57838,https://cf.geekdo-images.com/original/img/mtBJgP-x1BeL3in30XwFO79VA5o=/0x0/pic3090551.jpg,13,"Area Control / Area Influence, Card Drafting, Hand Management, Memory",2535,"Card Game, Political, Renaissance","Charles Chevallier, Catherine Dumas, Pascal Pelemans",1198
1597,Streetcar,2,5,60,60,60,1995,6.46203,https://cf.geekdo-images.com/original/img/hoEtz7PE2TkqMX739vLOJfq0iz8=/0x0/pic331964.jpg,10,"Route/Network Building, Tile Placement",2020,"Racing, Trains, Transportation",Stefan Dorra,1399
129320,Castle Dice,1,4,45,45,45,2013,6.7416,https://cf.geekdo-images.com/original/img/oOwuBTSssSm-fjeeESX1cX5tmyI=/0x0/pic1639553.jpg,10,"Dice Rolling, Set Collection",1443,"Dice, Medieval",Luke Peterschmidt,867
192638,Multiuniversum,1,5,40,20,40,2016,6.78146,https://cf.geekdo-images.com/original/img/Om_hvhf5AaIuK5LrbRih9DNdn_o=/0x0/pic3882119.jpg,12,"Card Drafting, Hand Management, Pick-up and Deliver, Point to Point Movement, Set Collection",1690,"Card Game, Science Fiction",Manuel Correia,842
13883,Jenseits von Theben,2,4,75,75,75,2004,7.18008,https://cf.geekdo-images.com/original/img/LEX2agmjd8-SXQ7IKacizsWXl7Y=/0x0/pic98697.jpg,10,Time Track,476,"Exploration, Travel",Peter Prinz,527
188547,Maximum Apocalypse,1,6,90,45,90,2018,7.81202,https://cf.geekdo-images.com/original/img/gju8lezk1p6wqyqP0H2RXJK_fJ8=/0x0/pic3537802.png,13,"Action Point Allowance System, Campaign / Battle Card Driven, Co-operative Play, Hand Management, Modular Board, Pick-up and Deliver",1180,"Card Game, Zombies",Mike Gnade,438
150926,Roll Through the Ages: The Iron Age,1,4,60,40,60,2014,6.70647,https://cf.geekdo-images.com/original/img/rZL-u3Fv48eGl36Kk0_deFTzUS0=/0x0/pic1840147.jpg,10,"Dice Rolling, Press Your Luck",1787,"Ancient, City Building, Civilization, Dice",Thomas Lehmann,875
178944,BATTALIA: The Creation,2,4,180,60,180,2015,7.61886,https://cf.geekdo-images.com/original/img/NAIv_LmnfEnJbKj4jZRGnV9C1to=/0x0/pic3751922.png,12,"Area Control / Area Influence, Area Movement, Deck / Pool Building, Modular Board, Tile Placement",1140,"Card Game, Civilization, Fantasy, Miniatures, Territory Building","Alexandar Guerov, Ledha Guerova",642
464,Billabong,2,4,30,30,30,1995,6.84652,https://cf.geekdo-images.com/original/img/8d4a-5GLQZf5F0G6S65Pa7QhMmU=/0x0/pic4092517.jpg,10,Grid Movement,759,"Abstract Strategy, Animals, Racing",Eric Solomon,717
20022,Terra Nova,2,4,45,45,45,2006,6.42262,https://cf.geekdo-images.com/original/img/_vW_o87TL1rQsAbeYCIOvrRg0K0=/0x0/pic696514.jpg,10,"Area Control / Area Influence, Area Enclosure, Grid Movement",2244,"Abstract Strategy, Territory Building","Gaetano Evola, Rosanna Leocata",1534
24070,Afrika (second edition),2,2,360,360,360,2006,7.57215,https://cf.geekdo-images.com/original/img/IsTJeVcGbklquA4Ll1WVXsQPfng=/0x0/pic882163.jpg,14,"Dice Rolling, Hex-and-Counter, Simulation",918,"Wargame, World War II",Dean Essig,389
1293,Boggle,1,8,10,10,10,1972,6.18852,https://cf.geekdo-images.com/original/img/Ir_CQEPbiQ5gn-Eds66UER32vL4=/0x0/pic318943.jpg,8,"Paper-and-Pencil, Pattern Recognition",8574,"Dice, Real-time, Word Game","Bill Cooke, Alan Turoff",5784
34320,Shanghaien,2,2,20,20,20,2008,6.60307,https://cf.geekdo-images.com/original/img/uMrxuMQ4BIpfr6g1ddW2ajnExeI=/0x0/pic310863.jpg,8,"Dice Rolling, Set Collection",1213,Pirates,"Roman Pelek, Michael Schacht",1070
178134,London Dread,2,4,90,60,90,2016,6.96053,https://cf.geekdo-images.com/original/img/PMfHE6sE6bX9LLH8dkDV8U0Vi24=/0x0/pic3068547.jpg,14,"Co-operative Play, Simultaneous Action Selection, Variable Player Powers",1567,"Horror, Murder/Mystery, Real-time",Asger Johansen,684
79131,Star Trek: Expeditions,1,4,60,60,60,2011,6.50524,https://cf.geekdo-images.com/original/img/bYE6G4HhyEywlKwQU8UEsYQsKmc=/0x0/pic1021598.jpg,14,"Co-operative Play, Variable Player Powers",2475,"Adventure, Movies / TV / Radio theme, Science Fiction, Space Exploration",Reiner Knizia,1381
9,El Caballero,2,4,90,90,90,1998,6.494,https://cf.geekdo-images.com/original/img/p_RmeyXFl0-NdTUxAAX-U9fkIRY=/0x0/pic1731731.jpg,13,"Area Control / Area Influence, Tile Placement",2391,Exploration,"Wolfgang Kramer, Richard Ulrich",1309
25794,Axis & Allies Naval Miniatures: War at Sea,2,2,60,60,60,2007,7.00962,https://cf.geekdo-images.com/original/img/o8o8ebJU85DvvjTvQvbPGzEjclc=/0x0/pic290711.jpg,12,"Dice Rolling, Grid Movement",1146,"Collectible Components, Dice, Miniatures, Nautical, Wargame, World War II","Richard Baker, Mike Elliott",704
120605,Neuroshima: Convoy,2,2,40,30,40,2012,6.81999,https://cf.geekdo-images.com/original/img/LwfUzDwCnixqzMo2D1iGLgcjKig=/0x0/pic2639998.jpg,10,"Area Movement, Hand Management, Take That",1998,"Card Game, Fighting, Science Fiction",Ignacy Trzewiczek,797
422,1835,3,7,360,360,360,1990,7.00634,https://cf.geekdo-images.com/original/img/_Y8L4OMjVyXuzqkh6xwObipOnKc=/0x0/pic202312.jpg,16,"Auction/Bidding, Route/Network Building, Stock Holding",1139,"Economic, Trains","Michael Meier-Bachl, Francis Tresham",641
160958,DC Comics Deck-Building Game: Rivals – Batman vs The Joker,2,2,30,30,30,2014,7.0609,https://cf.geekdo-images.com/original/img/_yyxGwBvVSKPCbQMqcoCc7CnPhY=/0x0/pic2454366.jpg,15,Deck / Pool Building,1808,"Card Game, Comic Book / Strip",Matt Hyra,625
5795,Richelieu,2,2,45,45,45,2003,6.63226,https://cf.geekdo-images.com/original/img/jTyIXqYNTqIVOQ-ynVwc08xw0ik=/0x0/pic713742.jpg,12,"Card Drafting, Set Collection",1173,Card Game,Michael Schacht,976
184522,Dead Last,6,12,90,10,90,2016,6.55903,https://cf.geekdo-images.com/original/img/t8RbNiSEG8EyF3L6Eq-VrA5EOeg=/0x0/pic3021686.jpg,14,"Simultaneous Action Selection, Take That, Voting",2196,"Bluffing, Card Game, Negotiation, Party Game","Matthew Grosso, Andy Patton",1218
140863,Council of Verona,2,5,20,20,20,2013,6.40232,https://cf.geekdo-images.com/original/img/mXbpNfCxTl3sMWG29C2vhSs-7EM=/0x0/pic1673162.jpg,13,"Auction/Bidding, Card Drafting, Hand Management",2778,"Bluffing, Card Game, Deduction, Novel-based, Renaissance",Michael Eskue,1629
225244,Ticket to Ride: Germany,2,5,60,30,60,2017,7.79402,https://cf.geekdo-images.com/original/img/GK3PTwpBptVxny_7uOAigRML9RY=/0x0/pic3506961.jpg,8,"Hand Management, Route/Network Building, Set Collection",929,"Trains, Travel",Alan R. Moon,365
139562,Rockwell,2,4,90,90,90,2013,7.21301,https://cf.geekdo-images.com/original/img/qNVn0jCfGS4uV_6DJQvs-BnmLS8=/0x0/pic1661396.jpg,14,"Area Control / Area Influence, Area Movement, Modular Board, Worker Placement",912,"Economic, Exploration, Industry / Manufacturing, Number",Bruno Crépeault,503
2981,Breaking Away,2,9,90,60,90,1991,7.38876,https://cf.geekdo-images.com/original/img/sU0z9MAGF4UBkdbcQDIn4017Ss0=/0x0/pic2770585.jpg,10,none,407,"Abstract Strategy, Racing, Sports",John Harrington,424
79073,Resident Evil Deck Building Game,1,4,30,30,30,2010,6.53069,https://cf.geekdo-images.com/original/img/W4ADcQmk3HHg6NRG3ujJ9NcavVs=/0x0/pic1221489.jpg,13,"Card Drafting, Deck / Pool Building, Variable Player Powers",2713,"Card Game, Horror, Video Game Theme, Zombies",Tylar Allinder,1596
102148,NOIR: Deductive Mystery Game,2,9,5,5,5,2012,6.64013,https://cf.geekdo-images.com/original/img/In3aKAw59Pnw9_rRHOO4zf8gO3Y=/0x0/pic2461527.jpg,8,"Secret Unit Deployment, Variable Player Powers",2302,"Deduction, Murder/Mystery, Spies/Secret Agents","D. Brad Talton, Jr.",987
101020,PAX,1,4,30,30,30,2011,6.82535,https://cf.geekdo-images.com/original/img/sgJHKT4k1_NX6xLgLJmp_Hq6TE4=/0x0/pic1044543.jpg,10,"Area Control / Area Influence, Card Drafting, Hand Management, Set Collection",973,"Ancient, Card Game",Bernd Eisenstein,721
145976,Talon,2,6,90,60,90,2016,7.67323,https://cf.geekdo-images.com/original/img/WiNCYnJRBQt26z3II3_6jxVTwKA=/0x0/pic2661579.jpg,12,"Grid Movement, Hex-and-Counter, Variable Player Powers",1539,"Science Fiction, Wargame",Jim Krohn,390
138788,Dungeon Roll,1,4,15,15,15,2013,6.16115,https://cf.geekdo-images.com/original/img/ARfgy1sPz30eA5jCr3LX8H_nHAQ=/0x0/pic1585905.png,8,"Dice Rolling, Hand Management, Press Your Luck, Variable Player Powers",12646,"Dice, Fantasy, Fighting",Chris Darden,6382
153,Take 5!,2,6,60,60,60,1998,6.43053,https://cf.geekdo-images.com/original/img/JYzw_4xVtyg14JWQruZCqK7IR30=/0x0/pic586627.jpg,10,"Hand Management, Set Collection",2672,Card Game,Wolfgang Kramer,1523
34373,Tiki Topple,2,4,20,20,20,2008,6.4279,https://cf.geekdo-images.com/original/img/H6uMe7UwO_5rZ7D8u0IXfkJSho4=/0x0/pic3356208.jpg,10,"Hand Management, Pattern Recognition",2087,"Abstract Strategy, Bluffing, Card Game",Keith Meyers,1453
23985,Midgard,3,5,60,60,60,2007,6.60775,https://cf.geekdo-images.com/original/img/yk12DLW8e8vSysLdfm6pwxY4eFU=/0x0/pic144601.jpg,12,"Area Control / Area Influence, Card Drafting, Hand Management, Memory, Set Collection",1199,"Medieval, Mythology",Eric M. Lang,987
188314,Topoum,2,4,90,60,90,2016,7.41484,https://cf.geekdo-images.com/original/img/AHauDscG0jH0DYiA7cYp6OsGUHM=/0x0/pic2770373.jpg,14,"Area Control / Area Influence, Tile Placement",689,"Territory Building, World War I",Perepau Llistosella,452
10819,Navia Dratp,2,2,30,30,30,2004,7.18059,https://cf.geekdo-images.com/original/img/14sYWSBMPJiQIPFi-j37eZiP4HY=/0x0/pic1628164.jpg,8,Grid Movement,952,"Abstract Strategy, Collectible Components, Fantasy",Koichi Yamazaki,545
181260,Burano,2,4,120,90,120,2015,6.89776,https://cf.geekdo-images.com/original/img/L5ZyCHip-qFMzyWJMfTGKl9G2EY=/0x0/pic2599157.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Pick-up and Deliver, Point to Point Movement, Set Collection",1178,City Building,"Yu-Chen Tseng, Eros Lin",681
122891,Courtier,2,4,45,45,45,2012,6.705,https://cf.geekdo-images.com/original/img/VZtQhpYd6eHaTh4b7kM_QebALHQ=/0x0/pic1355948.jpg,10,"Area Control / Area Influence, Card Drafting, Hand Management, Variable Player Powers",1352,"Card Game, Renaissance, Territory Building",Philip duBarry,854
170199,Solarius Mission,2,4,150,60,150,2016,7.50403,https://cf.geekdo-images.com/original/img/-Bkj2_LphrzrF1r8ypZPeGHG7BY=/0x0/pic3138497.jpg,12,"Action / Movement Programming, Dice Rolling, Grid Movement, Modular Board, Set Collection, Variable Player Powers",552,"Civilization, Dice, Economic, Exploration, Science Fiction","Michael Keller (II), Andreas ""ode."" Odendahl",390
152237,Pairs,2,8,15,15,15,2014,6.39948,https://cf.geekdo-images.com/original/img/n5i7J8It3HYW9rICssAkC26G7MM=/0x0/pic2618391.jpg,0,Press Your Luck,4084,Card Game,"James Ernest, Heinrich Glumpler, Paul Peterson",1623
68820,Enemy Action: Ardennes,1,2,600,0,600,2015,8.72942,https://cf.geekdo-images.com/original/img/yXmQdvPu0EfXSxh3x6SrBdwuMOQ=/0x0/pic2727233.jpg,0,"Campaign / Battle Card Driven, Chit-Pull System, Hex-and-Counter",998,"Wargame, World War II",John H. Butterfield,240
1758,Advanced Heroquest,1,5,120,120,120,1989,6.7159,https://cf.geekdo-images.com/original/img/Q8I0pxz9_W6CXAKl45vLj3FaN7A=/0x0/pic806419.jpg,10,"Co-operative Play, Modular Board, Role Playing, Variable Player Powers",2047,"Adventure, Exploration, Fantasy, Fighting, Miniatures",Jervis Johnson,1082
230305,Unlock! The Tonipal's Treasure,1,6,60,60,60,2017,7.23593,https://cf.geekdo-images.com/original/img/0LfkLBcHtHTLUb8X-BGcev0tQP4=/0x0/pic3763540.jpg,10,"Co-operative Play, Storytelling",1587,"Card Game, Exploration, Puzzle, Real-time","Sébastien Pauchon, Billy Stevenson",474
20609,Asia Engulfed,2,2,480,480,480,2007,7.56093,https://cf.geekdo-images.com/original/img/kl-XHs8ihr6K9_tiCbdvpeJFRKM=/0x0/pic256177.jpg,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Secret Unit Deployment",1483,"Wargame, World War II","Jesse Evans, Rick Young",399
200,Entdecker,2,4,60,60,60,1996,6.48295,https://cf.geekdo-images.com/original/img/4k_X06K7AEip17UiONJqN8BdVi8=/0x0/pic194144.jpg,10,"Area Control / Area Influence, Modular Board, Tile Placement",2036,Exploration,Klaus Teuber,1284
142830,Chaosmos,2,4,90,60,90,2015,7.01796,https://cf.geekdo-images.com/original/img/woANQQQBXxvHQcOorNOAJEojZo0=/0x0/pic2509383.jpg,12,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management, Memory, Modular Board, Point to Point Movement, Time Track, Trading, Variable Player Powers",1245,"Adventure, Bluffing, Deduction, Exploration, Fighting, Science Fiction",Joey Vigour,644
25674,Khronos,2,5,90,90,90,2006,6.37661,https://cf.geekdo-images.com/original/img/WRfD8W4wXKsmw46Ch39Vc5rFuMQ=/0x0/pic1195438.jpg,10,"Area Control / Area Influence, Hand Management, Tile Placement",2355,"City Building, Fantasy, Medieval, Territory Building","Arnaud Urbon, Ludovic Vialla",1656
156180,Eggs and Empires,2,6,25,25,25,2014,6.79452,https://cf.geekdo-images.com/original/img/-FAAwBpqwGOoAhwpHsPr702e8-4=/0x0/pic1954419.jpg,8,"Auction/Bidding, Hand Management, Simultaneous Action Selection",1329,"Bluffing, Card Game, Deduction, Fantasy","Ben Pinchback, Matt Riddle",746
